,DateTime
16040,2021-03-18 06:45:00
16041,2021-03-18 06:50:00
16042,2021-03-18 07:00:00
16043,2021-03-18 07:05:00
16044,2021-03-18 07:20:00
16045,2021-03-18 07:25:00
16046,2021-03-18 07:55:00
16047,2021-03-18 08:10:00
16048,2021-03-18 08:15:00
16049,2021-03-18 08:25:00
16050,2021-03-18 08:30:00
16051,2021-03-18 09:30:00
16052,2021-03-18 09:35:00
16053,2021-03-18 09:40:00
16054,2021-03-18 10:05:00
16055,2021-03-18 10:10:00
16056,2021-03-18 10:15:00
16057,2021-03-18 14:50:00
16058,2021-03-18 18:30:00
16059,2021-03-18 18:40:00
16060,2021-03-18 18:45:00
16061,2021-03-18 18:55:00
16062,2021-03-18 19:00:00
16063,2021-03-18 23:50:00
16064,2021-03-19 00:00:00
16065,2021-03-19 00:05:00
16066,2021-03-19 00:15:00
16067,2021-03-19 00:20:00
16068,2021-03-19 00:30:00
16069,2021-03-19 00:35:00
16070,2021-03-19 01:10:00
16071,2021-03-19 01:15:00
16072,2021-03-19 01:25:00
16073,2021-03-19 01:30:00
16074,2021-03-19 01:45:00
16075,2021-03-19 01:55:00
16076,2021-03-19 02:00:00
16077,2021-03-19 02:10:00
16078,2021-03-19 02:15:00
16079,2021-03-19 02:25:00
16080,2021-03-19 02:30:00
16081,2021-03-19 02:45:00
16082,2021-03-19 02:55:00
16083,2021-03-19 03:00:00
16084,2021-03-19 03:55:00
16085,2021-03-19 04:00:00
16086,2021-03-19 04:25:00
16087,2021-03-19 05:10:00
16088,2021-03-19 05:15:00
16089,2021-03-19 05:25:00
16090,2021-03-19 05:30:00
16091,2021-03-19 05:45:00
16092,2021-03-19 05:55:00
16093,2021-03-19 06:05:00
16094,2021-03-19 06:10:00
16095,2021-03-19 06:15:00
16096,2021-03-19 06:35:00
16097,2021-03-19 06:40:00
16098,2021-03-19 06:45:00
16099,2021-03-19 06:55:00
16100,2021-03-19 07:00:00
16101,2021-03-19 13:35:00
16102,2021-03-19 13:45:00
16103,2021-03-19 14:00:00
16104,2021-03-19 14:05:00
16105,2021-03-19 14:15:00
16106,2021-03-19 14:20:00
16107,2021-03-19 14:30:00
16108,2021-03-19 14:35:00
16109,2021-03-19 14:45:00
16110,2021-03-19 14:50:00
16111,2021-03-19 15:00:00
16112,2021-03-19 15:05:00
16113,2021-03-19 15:15:00
16114,2021-03-19 15:20:00
16115,2021-03-19 15:30:00
16116,2021-03-19 15:35:00
16117,2021-03-19 15:45:00
16118,2021-03-19 15:50:00
16119,2021-03-19 16:00:00
16120,2021-03-19 16:05:00
16121,2021-03-19 16:15:00
16122,2021-03-19 16:20:00
16123,2021-03-19 16:30:00
16124,2021-03-19 16:35:00
16125,2021-03-19 16:45:00
16126,2021-03-19 16:50:00
16127,2021-03-19 17:25:00
16128,2021-03-19 17:35:00
16129,2021-03-19 17:40:00
16130,2021-03-19 17:50:00
16131,2021-03-19 17:55:00
16132,2021-03-19 18:05:00
16133,2021-03-19 18:10:00
16134,2021-03-19 18:45:00
16135,2021-03-19 18:55:00
16136,2021-03-19 19:00:00
16137,2021-03-19 19:10:00
16138,2021-03-19 19:15:00
16139,2021-03-19 19:30:00
16140,2021-03-19 19:40:00
16141,2021-03-19 19:45:00
16142,2021-03-19 19:55:00
16143,2021-03-19 20:00:00
16144,2021-03-20 05:30:00
16145,2021-03-20 05:40:00
16146,2021-03-20 05:45:00
16147,2021-03-20 11:45:00
16148,2021-03-20 11:50:00
16149,2021-03-20 11:55:00
16150,2021-03-20 12:05:00
16151,2021-03-20 12:10:00
16152,2021-03-20 12:20:00
16153,2021-03-20 12:25:00
16154,2021-03-20 12:35:00
16155,2021-03-20 12:40:00
16156,2021-03-20 12:50:00
16157,2021-03-20 12:55:00
16158,2021-03-20 13:10:00
16159,2021-03-20 13:20:00
16160,2021-03-20 13:30:00
16161,2021-03-20 13:35:00
16162,2021-03-20 13:40:00
16163,2021-03-20 19:55:00
16164,2021-03-20 20:20:00
16165,2021-03-20 20:25:00
16166,2021-03-20 20:35:00
16167,2021-03-20 20:50:00
16168,2021-03-20 20:55:00
16169,2021-03-20 21:05:00
16170,2021-03-20 21:10:00
16171,2021-03-20 21:20:00
16172,2021-03-20 21:25:00
16173,2021-03-20 21:40:00
16174,2021-03-20 21:50:00
16175,2021-03-20 21:55:00
16176,2021-03-20 22:05:00
16177,2021-03-20 22:10:00
16178,2021-03-20 22:25:00
16179,2021-03-20 22:35:00
16180,2021-03-20 22:40:00
16181,2021-03-21 04:10:00
16182,2021-03-21 04:20:00
16183,2021-03-21 04:25:00
16184,2021-03-21 12:10:00
16185,2021-03-21 12:20:00
16186,2021-03-21 12:25:00
16187,2021-03-21 12:35:00
16188,2021-03-21 14:50:00
16189,2021-03-21 15:00:00
16190,2021-03-21 15:05:00
16191,2021-03-21 15:15:00
16192,2021-03-21 15:20:00
16193,2021-03-21 15:35:00
16194,2021-03-21 23:00:00
16195,2021-03-21 23:10:00
16196,2021-03-21 23:15:00
16197,2021-03-21 23:20:00
16198,2021-03-21 23:25:00
16199,2021-03-21 23:30:00
16200,2021-03-21 23:40:00
16201,2021-03-21 23:45:00
16202,2021-03-21 23:50:00
16203,2021-03-21 23:55:00
16204,2021-03-22 00:20:00
16205,2021-03-22 00:25:00
16206,2021-03-22 00:30:00
16207,2021-03-22 00:35:00
16208,2021-03-22 00:40:00
16209,2021-03-22 00:50:00
16210,2021-03-22 00:55:00
16211,2021-03-22 01:00:00
16212,2021-03-22 01:05:00
16213,2021-03-22 01:10:00
16214,2021-03-22 03:00:00
16215,2021-03-22 09:40:00
16216,2021-03-22 09:50:00
16217,2021-03-22 09:55:00
16218,2021-03-22 10:05:00
16219,2021-03-22 10:10:00
16220,2021-03-22 10:20:00
16221,2021-03-22 10:25:00
16222,2021-03-22 11:40:00
16223,2021-03-22 11:45:00
16224,2021-03-22 12:00:00
16225,2021-03-22 12:10:00
16226,2021-03-22 12:15:00
16227,2021-03-22 21:35:00
16228,2021-03-22 21:45:00
16229,2021-03-22 21:50:00
16230,2021-03-22 22:05:00
16231,2021-03-22 22:10:00
16232,2021-03-22 22:25:00
16233,2021-03-22 22:35:00
16234,2021-03-22 22:40:00
16235,2021-03-22 22:50:00
16236,2021-03-22 22:55:00
16237,2021-03-23 02:05:00
16238,2021-03-23 02:10:00
16239,2021-03-23 02:30:00
16240,2021-03-23 02:35:00
16241,2021-03-23 03:25:00
16242,2021-03-23 03:30:00
16243,2021-03-23 03:40:00
16244,2021-03-23 03:55:00
16245,2021-03-23 04:00:00
16246,2021-03-23 04:10:00
16247,2021-03-23 04:15:00
16248,2021-03-23 04:25:00
16249,2021-03-23 04:35:00
16250,2021-03-23 04:40:00
16251,2021-03-23 04:45:00
16252,2021-03-23 04:55:00
16253,2021-03-23 05:10:00
16254,2021-03-23 05:15:00
16255,2021-03-23 05:25:00
16256,2021-03-23 05:30:00
16257,2021-03-23 05:40:00
16258,2021-03-23 05:45:00
16259,2021-03-23 05:55:00
16260,2021-03-23 06:00:00
16261,2021-03-23 06:10:00
16262,2021-03-23 06:15:00
16263,2021-03-23 06:30:00
16264,2021-03-23 06:40:00
16265,2021-03-23 06:45:00
16266,2021-03-23 06:55:00
16267,2021-03-23 07:00:00
16268,2021-03-23 07:10:00
16269,2021-03-23 07:15:00
16270,2021-03-23 08:00:00
16271,2021-03-23 08:45:00
16272,2021-03-23 08:50:00
16273,2021-03-23 08:55:00
16274,2021-03-23 16:30:00
16275,2021-03-23 16:40:00
16276,2021-03-23 16:45:00
16277,2021-03-23 16:55:00
16278,2021-03-23 17:35:00
16279,2021-03-23 17:40:00
16280,2021-03-23 17:50:00
16281,2021-03-23 17:55:00
16282,2021-03-23 18:05:00
16283,2021-03-23 18:10:00
16284,2021-03-23 18:20:00
16285,2021-03-23 18:25:00
16286,2021-03-23 18:35:00
16287,2021-03-23 18:40:00
16288,2021-03-23 18:50:00
16289,2021-03-23 18:55:00
16290,2021-03-23 19:05:00
16291,2021-03-23 19:10:00
16292,2021-03-23 19:20:00
16293,2021-03-23 19:25:00
16294,2021-03-23 19:35:00
16295,2021-03-23 19:40:00
16296,2021-03-23 19:50:00
16297,2021-03-23 19:55:00
16298,2021-03-23 20:05:00
16299,2021-03-23 20:10:00
16300,2021-03-23 20:20:00
16301,2021-03-23 20:25:00
16302,2021-03-23 20:35:00
16303,2021-03-23 20:40:00
16304,2021-03-23 20:50:00
16305,2021-03-23 20:55:00
16306,2021-03-24 00:10:00
16307,2021-03-24 00:15:00
16308,2021-03-24 00:25:00
16309,2021-03-24 00:35:00
16310,2021-03-24 00:40:00
16311,2021-03-24 00:45:00
16312,2021-03-24 00:55:00
16313,2021-03-24 01:00:00
16314,2021-03-24 01:10:00
16315,2021-03-24 01:30:00
16316,2021-03-24 01:40:00
16317,2021-03-24 01:45:00
16318,2021-03-24 01:55:00
16319,2021-03-24 02:00:00
16320,2021-03-24 02:15:00
16321,2021-03-24 02:20:00
16322,2021-03-24 02:30:00
16323,2021-03-24 02:50:00
16324,2021-03-24 02:55:00
16325,2021-03-24 03:05:00
16326,2021-03-24 03:10:00
16327,2021-03-24 03:20:00
16328,2021-03-24 03:25:00
16329,2021-03-24 03:35:00
16330,2021-03-24 03:40:00
16331,2021-03-24 03:50:00
16332,2021-03-24 03:55:00
16333,2021-03-24 04:05:00
16334,2021-03-24 04:10:00
16335,2021-03-24 04:20:00
16336,2021-03-24 04:35:00
16337,2021-03-24 04:55:00
16338,2021-03-24 05:00:00
16339,2021-03-24 05:10:00
16340,2021-03-24 05:15:00
16341,2021-03-24 05:30:00
16342,2021-03-24 08:40:00
16343,2021-03-24 08:45:00
16344,2021-03-24 08:50:00
16345,2021-03-24 09:00:00
16346,2021-03-24 09:05:00
16347,2021-03-24 09:15:00
16348,2021-03-24 09:20:00
16349,2021-03-24 09:30:00
16350,2021-03-24 09:35:00
16351,2021-03-24 09:45:00
16352,2021-03-24 09:50:00
16353,2021-03-24 10:05:00
16354,2021-03-24 10:15:00
16355,2021-03-24 10:20:00
16356,2021-03-24 10:30:00
16357,2021-03-24 10:35:00
16358,2021-03-24 10:45:00
16359,2021-03-24 10:50:00
16360,2021-03-24 11:00:00
16361,2021-03-24 11:05:00
16362,2021-03-24 11:15:00
16363,2021-03-24 11:20:00
16364,2021-03-24 11:30:00
16365,2021-03-24 11:40:00
16366,2021-03-24 11:50:00
16367,2021-03-24 11:55:00
16368,2021-03-24 12:10:00
16369,2021-03-24 12:20:00
16370,2021-03-24 12:25:00
16371,2021-03-24 12:35:00
16372,2021-03-24 12:40:00
16373,2021-03-24 13:15:00
16374,2021-03-24 13:25:00
16375,2021-03-24 13:30:00
16376,2021-03-24 13:35:00
16377,2021-03-24 13:45:00
16378,2021-03-24 13:50:00
16379,2021-03-24 13:55:00
16380,2021-03-24 14:05:00
16381,2021-03-24 14:10:00
16382,2021-03-24 14:15:00
16383,2021-03-24 20:25:00
16384,2021-03-24 20:35:00
16385,2021-03-24 20:40:00
16386,2021-03-24 20:50:00
16387,2021-03-24 20:55:00
16388,2021-03-24 21:05:00
16389,2021-03-24 21:10:00
16390,2021-03-24 21:20:00
16391,2021-03-24 21:25:00
16392,2021-03-24 21:35:00
16393,2021-03-24 21:40:00
16394,2021-03-24 22:30:00
16395,2021-03-24 22:35:00
16396,2021-03-24 22:45:00
16397,2021-03-24 23:00:00
16398,2021-03-24 23:05:00
16399,2021-03-24 23:15:00
16400,2021-03-24 23:20:00
16401,2021-03-24 23:30:00
16402,2021-03-24 23:35:00
16403,2021-03-24 23:45:00
16404,2021-03-24 23:50:00
16405,2021-03-25 00:00:00
16406,2021-03-25 00:05:00
16407,2021-03-25 00:15:00
16408,2021-03-25 00:20:00
16409,2021-03-25 00:30:00
16410,2021-03-25 00:35:00
16411,2021-03-25 01:10:00
16412,2021-03-25 01:25:00
16413,2021-03-25 01:30:00
16414,2021-03-25 01:40:00
16415,2021-03-25 01:55:00
16416,2021-03-25 02:05:00
16417,2021-03-25 02:10:00
16418,2021-03-25 02:15:00
16419,2021-03-25 02:25:00
16420,2021-03-25 02:30:00
16421,2021-03-25 02:45:00
16422,2021-03-25 02:55:00
16423,2021-03-25 03:00:00
16424,2021-03-25 03:25:00
16425,2021-03-25 05:05:00
16426,2021-03-25 05:10:00
16427,2021-03-25 05:20:00
16428,2021-03-25 05:25:00
16429,2021-03-25 05:35:00
16430,2021-03-25 05:40:00
16431,2021-03-25 05:50:00
16432,2021-03-25 05:55:00
16433,2021-03-25 06:05:00
16434,2021-03-25 06:10:00
16435,2021-03-25 06:20:00
16436,2021-03-25 06:25:00
16437,2021-03-25 06:35:00
16438,2021-03-25 06:40:00
16439,2021-03-25 06:50:00
16440,2021-03-25 06:55:00
16441,2021-03-25 07:05:00
16442,2021-03-25 07:10:00
16443,2021-03-25 07:20:00
16444,2021-03-25 07:25:00
16445,2021-03-25 07:35:00
16446,2021-03-25 07:40:00
16447,2021-03-25 07:50:00
16448,2021-03-25 07:55:00
16449,2021-03-25 08:05:00
16450,2021-03-25 08:10:00
16451,2021-03-25 08:20:00
16452,2021-03-25 08:25:00
16453,2021-03-25 08:40:00
16454,2021-03-25 08:50:00
16455,2021-03-25 08:55:00
16456,2021-03-25 09:05:00
16457,2021-03-25 09:10:00
16458,2021-03-25 09:20:00
16459,2021-03-25 09:25:00
16460,2021-03-25 09:35:00
16461,2021-03-25 09:40:00
16462,2021-03-25 09:55:00
16463,2021-03-25 10:05:00
16464,2021-03-25 10:10:00
16465,2021-03-25 10:20:00
16466,2021-03-25 10:25:00
16467,2021-03-25 10:35:00
16468,2021-03-25 10:40:00
16469,2021-03-25 14:30:00
16470,2021-03-25 17:30:00
16471,2021-03-25 17:40:00
16472,2021-03-25 17:45:00
16473,2021-03-25 17:55:00
16474,2021-03-25 18:00:00
16475,2021-03-25 18:10:00
16476,2021-03-25 18:15:00
16477,2021-03-25 18:25:00
16478,2021-03-25 18:30:00
16479,2021-03-25 18:40:00
16480,2021-03-25 18:45:00
16481,2021-03-25 18:55:00
16482,2021-03-25 19:00:00
16483,2021-03-25 19:10:00
16484,2021-03-25 19:15:00
16485,2021-03-25 19:25:00
16486,2021-03-25 19:30:00
16487,2021-03-25 19:40:00
16488,2021-03-25 19:45:00
16489,2021-03-25 19:55:00
16490,2021-03-25 20:00:00
16491,2021-03-25 20:35:00
16492,2021-03-25 20:40:00
16493,2021-03-25 20:50:00
16494,2021-03-25 20:55:00
16495,2021-03-25 21:05:00
16496,2021-03-25 21:10:00
16497,2021-03-25 21:20:00
16498,2021-03-25 21:25:00
16499,2021-03-25 21:35:00
16500,2021-03-25 21:40:00
16501,2021-03-25 21:50:00
16502,2021-03-25 21:55:00
16503,2021-03-25 22:05:00
16504,2021-03-25 22:10:00
16505,2021-03-25 22:20:00
16506,2021-03-25 22:25:00
16507,2021-03-25 22:35:00
16508,2021-03-25 22:40:00
16509,2021-03-25 22:50:00
16510,2021-03-25 22:55:00
16511,2021-03-25 23:10:00
16512,2021-03-25 23:15:00
16513,2021-03-25 23:25:00
16514,2021-03-25 23:30:00
16515,2021-03-25 23:40:00
16516,2021-03-25 23:45:00
16517,2021-03-25 23:55:00
16518,2021-03-26 00:00:00
16519,2021-03-26 00:10:00
16520,2021-03-26 00:15:00
16521,2021-03-26 00:25:00
16522,2021-03-26 00:30:00
16523,2021-03-26 00:40:00
16524,2021-03-26 00:45:00
16525,2021-03-26 01:10:00
16526,2021-03-26 01:20:00
16527,2021-03-26 01:25:00
16528,2021-03-26 01:35:00
16529,2021-03-26 01:40:00
16530,2021-03-26 01:50:00
16531,2021-03-26 01:55:00
16532,2021-03-26 02:05:00
16533,2021-03-26 02:10:00
16534,2021-03-26 02:20:00
16535,2021-03-26 02:25:00
16536,2021-03-26 02:50:00
16537,2021-03-26 02:55:00
16538,2021-03-26 03:05:00
16539,2021-03-26 03:10:00
16540,2021-03-26 03:25:00
16541,2021-03-26 03:30:00
16542,2021-03-26 03:40:00
16543,2021-03-26 03:45:00
16544,2021-03-26 03:55:00
16545,2021-03-26 04:10:00
16546,2021-03-26 04:15:00
16547,2021-03-26 04:20:00
16548,2021-03-26 04:25:00
16549,2021-03-26 04:30:00
16550,2021-03-26 04:35:00
16551,2021-03-26 04:40:00
16552,2021-03-26 04:45:00
16553,2021-03-26 04:50:00
16554,2021-03-26 04:55:00
16555,2021-03-26 05:00:00
16556,2021-03-26 05:10:00
16557,2021-03-26 05:15:00
16558,2021-03-26 11:00:00
16559,2021-03-26 11:15:00
16560,2021-03-26 11:25:00
16561,2021-03-26 11:30:00
16562,2021-03-26 11:40:00
16563,2021-03-26 11:45:00
16564,2021-03-26 12:40:00
16565,2021-03-26 12:45:00
16566,2021-03-26 12:55:00
16567,2021-03-26 13:00:00
16568,2021-03-26 13:10:00
16569,2021-03-26 13:25:00
16570,2021-03-26 13:30:00
16571,2021-03-26 13:45:00
16572,2021-03-26 14:00:00
16573,2021-03-26 14:15:00
16574,2021-03-26 14:20:00
16575,2021-03-26 14:30:00
16576,2021-03-26 14:35:00
16577,2021-03-26 14:50:00
16578,2021-03-26 15:00:00
16579,2021-03-26 15:05:00
16580,2021-03-26 15:15:00
16581,2021-03-26 15:20:00
16582,2021-03-26 17:25:00
16583,2021-03-26 17:30:00
16584,2021-03-26 17:40:00
16585,2021-03-26 17:45:00
16586,2021-03-26 18:20:00
16587,2021-03-26 18:30:00
16588,2021-03-26 18:35:00
16589,2021-03-26 18:45:00
16590,2021-03-26 18:50:00
16591,2021-03-26 19:00:00
16592,2021-03-26 19:05:00
16593,2021-03-27 01:55:00
16594,2021-03-27 02:10:00
16595,2021-03-27 02:15:00
16596,2021-03-27 02:30:00
16597,2021-03-27 02:35:00
16598,2021-03-27 04:40:00
16599,2021-03-27 04:45:00
16600,2021-03-27 11:35:00
16601,2021-03-27 13:15:00
16602,2021-03-27 21:45:00
16603,2021-03-27 21:55:00
16604,2021-03-27 22:00:00
16605,2021-03-28 00:10:00
16606,2021-03-28 00:15:00
16607,2021-03-28 00:25:00
16608,2021-03-28 00:30:00
16609,2021-03-28 00:40:00
16610,2021-03-28 00:45:00
16611,2021-03-28 01:20:00
16612,2021-03-28 01:30:00
16613,2021-03-28 01:35:00
16614,2021-03-28 01:45:00
16615,2021-03-28 01:50:00
16616,2021-03-28 02:55:00
16617,2021-03-28 03:00:00
16618,2021-03-28 03:10:00
16619,2021-03-28 03:15:00
16620,2021-03-28 13:00:00
16621,2021-03-28 13:10:00
16622,2021-03-28 13:15:00
16623,2021-03-28 13:25:00
16624,2021-03-28 13:30:00
16625,2021-03-28 15:45:00
16626,2021-03-28 15:50:00
16627,2021-03-28 17:05:00
16628,2021-03-28 17:10:00
16629,2021-03-28 17:20:00
16630,2021-03-28 17:25:00
16631,2021-03-28 17:35:00
16632,2021-03-28 17:50:00
16633,2021-03-28 17:55:00
16634,2021-03-28 18:05:00
16635,2021-03-28 18:10:00
16636,2021-03-28 18:20:00
16637,2021-03-28 18:25:00
16638,2021-03-28 18:35:00
16639,2021-03-28 18:40:00
16640,2021-03-28 18:50:00
16641,2021-03-28 18:55:00
16642,2021-03-28 19:05:00
16643,2021-03-28 19:10:00
16644,2021-03-28 19:25:00
16645,2021-03-28 19:30:00
16646,2021-03-28 19:40:00
16647,2021-03-28 19:45:00
16648,2021-03-28 19:55:00
16649,2021-03-28 20:00:00
16650,2021-03-28 20:10:00
16651,2021-03-28 20:15:00
16652,2021-03-28 20:40:00
16653,2021-03-28 20:45:00
16654,2021-03-28 21:05:00
16655,2021-03-28 21:10:00
16656,2021-03-28 21:25:00
16657,2021-03-28 21:30:00
16658,2021-03-28 21:40:00
16659,2021-03-28 21:45:00
16660,2021-03-28 22:10:00
16661,2021-03-28 22:15:00
16662,2021-03-28 22:25:00
16663,2021-03-28 22:30:00
16664,2021-03-28 22:40:00
16665,2021-03-28 22:45:00
16666,2021-03-28 22:55:00
16667,2021-03-28 23:00:00
16668,2021-03-29 07:30:00
16669,2021-03-29 07:40:00
16670,2021-03-29 07:45:00
16671,2021-03-29 08:00:00
16672,2021-03-29 08:10:00
16673,2021-03-29 08:15:00
16674,2021-03-29 15:20:00
16675,2021-03-29 15:25:00
16676,2021-03-29 15:30:00
16677,2021-03-29 15:40:00
16678,2021-03-29 15:55:00
16679,2021-03-29 16:00:00
16680,2021-03-29 16:10:00
16681,2021-03-29 16:15:00
16682,2021-03-29 16:25:00
16683,2021-03-29 16:30:00
16684,2021-03-29 17:15:00
16685,2021-03-29 17:20:00
16686,2021-03-29 17:30:00
16687,2021-03-29 17:35:00
16688,2021-03-29 17:45:00
16689,2021-03-29 18:00:00
16690,2021-03-29 18:05:00
16691,2021-03-29 18:10:00
16692,2021-03-29 18:40:00
16693,2021-03-29 18:45:00
16694,2021-03-29 19:10:00
16695,2021-03-29 19:25:00
16696,2021-03-29 20:25:00
16697,2021-03-29 20:30:00
16698,2021-03-29 20:40:00
16699,2021-03-29 20:45:00
16700,2021-03-29 21:00:00
16701,2021-03-29 21:10:00
16702,2021-03-29 21:15:00
16703,2021-03-29 22:10:00
16704,2021-03-29 22:15:00
16705,2021-03-30 00:25:00
16706,2021-03-30 00:30:00
16707,2021-03-30 00:45:00
16708,2021-03-30 00:55:00
16709,2021-03-30 01:00:00
16710,2021-03-30 01:10:00
16711,2021-03-30 01:15:00
16712,2021-03-30 01:25:00
16713,2021-03-30 01:30:00
16714,2021-03-30 01:40:00
16715,2021-03-30 01:45:00
16716,2021-03-30 02:00:00
16717,2021-03-30 02:10:00
16718,2021-03-30 02:15:00
16719,2021-03-30 02:45:00
16720,2021-03-30 02:50:00
16721,2021-03-30 03:00:00
16722,2021-03-30 03:05:00
16723,2021-03-30 03:15:00
16724,2021-03-30 03:20:00
16725,2021-03-30 03:30:00
16726,2021-03-30 03:40:00
16727,2021-03-30 04:10:00
16728,2021-03-30 04:20:00
16729,2021-03-30 04:25:00
16730,2021-03-30 04:35:00
16731,2021-03-30 04:40:00
16732,2021-03-30 04:55:00
16733,2021-03-30 05:25:00
16734,2021-03-30 05:30:00
16735,2021-03-30 06:05:00
16736,2021-03-30 06:10:00
16737,2021-03-30 06:20:00
16738,2021-03-30 06:25:00
16739,2021-03-30 07:30:00
16740,2021-03-30 07:35:00
16741,2021-03-30 07:40:00
16742,2021-03-30 07:55:00
16743,2021-03-30 08:05:00
16744,2021-03-30 08:10:00
16745,2021-03-30 08:15:00
16746,2021-03-30 08:25:00
16747,2021-03-30 08:40:00
16748,2021-03-30 08:45:00
16749,2021-03-30 08:50:00
16750,2021-03-30 09:00:00
16751,2021-03-30 09:05:00
16752,2021-03-30 09:10:00
16753,2021-03-30 12:10:00
16754,2021-03-30 12:15:00
16755,2021-03-30 12:20:00
16756,2021-03-30 13:35:00
16757,2021-03-30 16:55:00
16758,2021-03-30 17:00:00
16759,2021-03-30 17:05:00
16760,2021-03-30 17:15:00
16761,2021-03-30 17:20:00
16762,2021-03-30 17:30:00
16763,2021-03-30 17:40:00
16764,2021-03-30 17:45:00
16765,2021-03-30 17:55:00
16766,2021-03-30 18:10:00
16767,2021-03-30 18:15:00
16768,2021-03-30 18:25:00
16769,2021-03-30 18:40:00
16770,2021-03-30 18:45:00
16771,2021-03-30 19:20:00
16772,2021-03-30 19:30:00
16773,2021-03-30 19:35:00
16774,2021-03-30 19:45:00
16775,2021-03-30 19:50:00
16776,2021-03-30 20:50:00
16777,2021-03-30 21:00:00
16778,2021-03-30 21:05:00
16779,2021-03-31 06:25:00
16780,2021-03-31 06:35:00
16781,2021-03-31 06:40:00
16782,2021-03-31 06:45:00
16783,2021-03-31 07:00:00
16784,2021-03-31 07:10:00
16785,2021-03-31 07:15:00
16786,2021-03-31 07:20:00
16787,2021-03-31 07:30:00
16788,2021-03-31 07:40:00
16789,2021-03-31 07:45:00
16790,2021-03-31 08:00:00
16791,2021-03-31 08:35:00
16792,2021-03-31 08:45:00
16793,2021-03-31 08:50:00
16794,2021-03-31 08:55:00
16795,2021-03-31 09:00:00
16796,2021-03-31 11:50:00
16797,2021-03-31 13:15:00
16798,2021-03-31 13:20:00
16799,2021-03-31 20:05:00
16800,2021-03-31 20:20:00
16801,2021-03-31 20:30:00
16802,2021-03-31 20:35:00
16803,2021-03-31 20:45:00
16804,2021-03-31 20:50:00
16805,2021-03-31 21:15:00
16806,2021-03-31 21:20:00
16807,2021-03-31 23:50:00
16808,2021-04-01 00:00:00
16809,2021-04-01 00:05:00
16810,2021-04-01 00:15:00
16811,2021-04-01 00:20:00
16812,2021-04-01 00:30:00
16813,2021-04-01 00:35:00
16814,2021-04-01 00:45:00
16815,2021-04-01 01:20:00
16816,2021-04-01 01:25:00
16817,2021-04-01 01:35:00
16818,2021-04-01 01:40:00
16819,2021-04-01 01:50:00
16820,2021-04-01 01:55:00
16821,2021-04-01 02:05:00
16822,2021-04-01 02:10:00
16823,2021-04-01 02:25:00
16824,2021-04-01 02:35:00
16825,2021-04-01 02:40:00
16826,2021-04-01 03:20:00
16827,2021-04-01 03:30:00
16828,2021-04-01 03:35:00
16829,2021-04-01 04:00:00
16830,2021-04-01 04:05:00
16831,2021-04-01 04:15:00
16832,2021-04-01 04:20:00
16833,2021-04-01 04:30:00
16834,2021-04-01 04:35:00
16835,2021-04-01 04:55:00
16836,2021-04-01 05:00:00
16837,2021-04-01 05:05:00
16838,2021-04-01 05:15:00
16839,2021-04-01 05:20:00
16840,2021-04-01 05:35:00
16841,2021-04-01 05:45:00
16842,2021-04-01 06:20:00
16843,2021-04-01 06:25:00
16844,2021-04-01 06:55:00
16845,2021-04-01 07:05:00
16846,2021-04-01 07:10:00
16847,2021-04-01 07:30:00
16848,2021-04-01 07:45:00
16849,2021-04-01 07:55:00
16850,2021-04-01 08:00:00
16851,2021-04-01 08:50:00
16852,2021-04-01 09:05:00
16853,2021-04-01 09:15:00
16854,2021-04-01 09:20:00
16855,2021-04-01 09:45:00
16856,2021-04-01 10:05:00
16857,2021-04-01 10:10:00
16858,2021-04-01 10:35:00
16859,2021-04-01 11:00:00
16860,2021-04-01 11:15:00
16861,2021-04-01 11:20:00
16862,2021-04-01 11:30:00
16863,2021-04-01 11:35:00
16864,2021-04-01 11:45:00
16865,2021-04-01 11:50:00
16866,2021-04-01 12:40:00
16867,2021-04-01 12:55:00
16868,2021-04-01 13:00:00
16869,2021-04-01 16:25:00
16870,2021-04-01 23:50:00
16871,2021-04-02 00:00:00
16872,2021-04-02 00:05:00
16873,2021-04-02 00:25:00
16874,2021-04-02 00:30:00
16875,2021-04-02 00:40:00
16876,2021-04-02 01:00:00
16877,2021-04-02 01:05:00
16878,2021-04-02 02:25:00
16879,2021-04-02 02:45:00
16880,2021-04-02 02:55:00
16881,2021-04-02 03:00:00
16882,2021-04-02 03:15:00
16883,2021-04-02 03:20:00
16884,2021-04-02 03:30:00
16885,2021-04-02 03:50:00
16886,2021-04-02 04:00:00
16887,2021-04-02 04:05:00
16888,2021-04-02 04:10:00
16889,2021-04-02 04:20:00
16890,2021-04-02 04:25:00
16891,2021-04-02 04:35:00
16892,2021-04-02 04:40:00
16893,2021-04-02 05:10:00
16894,2021-04-02 05:25:00
16895,2021-04-02 05:35:00
16896,2021-04-02 05:40:00
16897,2021-04-02 05:45:00
16898,2021-04-02 06:00:00
16899,2021-04-02 06:10:00
16900,2021-04-02 06:15:00
16901,2021-04-02 06:25:00
16902,2021-04-02 06:30:00
16903,2021-04-02 06:40:00
16904,2021-04-02 06:45:00
16905,2021-04-02 06:55:00
16906,2021-04-02 07:00:00
16907,2021-04-02 07:50:00
16908,2021-04-02 08:00:00
16909,2021-04-02 08:05:00
16910,2021-04-02 08:15:00
16911,2021-04-02 08:20:00
16912,2021-04-02 08:30:00
16913,2021-04-02 08:35:00
